period_end,org_code,org_name,nhse_region_code,nhse_region_name,ics_code,staff_group,leavers_hc,joiners_hc,denom_start_hc,denom_end_hc,leavers_fte,denom_end_fte,leaver_rate
202311,RGP,James Paget University Hospitals NHS Foundation Trust,Y61,East of England,QMM,"Support to doctors, nurses & midwives",8.0,9.0,,1107.0,7.05333,918.38315,0.007226738934056007
202311,RGR,West Suffolk NHS Foundation Trust,Y61,East of England,QJG,Nurses & health visitors,8.0,2.0,,1335.0,6.88,1174.00013,0.00599250936329588
202311,RGR,West Suffolk NHS Foundation Trust,Y61,East of England,QJG,"Support to doctors, nurses & midwives",12.0,30.0,,1299.0,10.02667,1073.48275,0.009237875288683603
202311,RGT,Cambridge University Hospitals NHS Foundation Trust,Y61,East of England,QUE,Nurses & health visitors,27.0,26.0,,3619.0,23.48,3348.21738,0.007460624481901078
202311,RGT,Cambridge University Hospitals NHS Foundation Trust,Y61,East of England,QUE,"Support to doctors, nurses & midwives",24.0,101.0,,2426.0,20.35333,2190.25573,0.00989282769991756
202311,RH5,Somerset NHS Foundation Trust,Y58,South West,QSL,Nurses & health visitors,23.0,26.0,,3529.0,20.47199,3153.94955,0.006517427033153868
202311,RH5,Somerset NHS Foundation Trust,Y58,South West,QSL,"Support to doctors, nurses & midwives",39.0,101.0,,3678.0,31.50665,3123.75998,0.010603588907014683
202311,RH8,Royal Devon University Healthcare NHS Foundation Trust,Y58,South West,QJK,Nurses & health visitors,25.0,33.0,,3525.0,17.07999,3061.01367,0.0070921985815602835
202311,RH8,Royal Devon University Healthcare NHS Foundation Trust,Y58,South West,QJK,"Support to doctors, nurses & midwives",36.0,53.0,,3488.0,28.82666,2913.90572,0.010321100917431193
202311,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Y60,Midlands,QT1,Nurses & health visitors,27.0,29.0,,2795.0,23.01493,2518.30891,0.00966010733452594
202311,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Y60,Midlands,QT1,"Support to doctors, nurses & midwives",31.0,57.0,,2935.0,28.33332,2605.64696,0.010562180579216355
202311,RHM,University Hospital Southampton NHS Foundation Trust,Y59,South East,QRL,Nurses & health visitors,22.0,27.0,,4217.0,21.04,3799.2206,0.005216978894949016
202311,RHM,University Hospital Southampton NHS Foundation Trust,Y59,South East,QRL,"Support to doctors, nurses & midwives",32.0,97.0,,3470.0,26.18,3016.35914,0.009221902017291067
202311,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,Nurses & health visitors,24.0,25.0,,4758.0,19.13334,4204.11582,0.005044136191677175
202311,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,"Support to doctors, nurses & midwives",45.0,109.0,,4640.0,35.99999,3864.08584,0.009698275862068966
202311,RHU,Portsmouth Hospitals University NHS Trust,Y59,South East,QRL,Nurses & health visitors,15.0,12.0,,2749.0,12.37333,2491.6761,0.005456529647144416
202311,RHU,Portsmouth Hospitals University NHS Trust,Y59,South East,QRL,"Support to doctors, nurses & midwives",31.0,50.0,,2206.0,24.79998,1881.97699,0.014052583862194016
202311,RHW,Royal Berkshire NHS Foundation Trust,Y59,South East,QU9,Nurses & health visitors,21.0,21.0,,1889.0,17.74215,1739.39309,0.01111699311805188
202311,RHW,Royal Berkshire NHS Foundation Trust,Y59,South East,QU9,"Support to doctors, nurses & midwives",16.0,26.0,,1381.0,14.06667,1246.35636,0.011585807385952208
202311,RJ1,Guy's and St Thomas' NHS Foundation Trust,Y56,London,QKK,Nurses & health visitors,93.0,124.0,,6867.0,85.78757,6457.72142,0.013543031891655745
202311,RJ1,Guy's and St Thomas' NHS Foundation Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",47.0,82.0,,3554.0,43.82,3331.98632,0.013224535734383792
202311,RJ2,Lewisham and Greenwich NHS Trust,Y56,London,QKK,Nurses & health visitors,26.0,40.0,,2385.0,25.0,2217.75721,0.01090146750524109
202311,RJ2,Lewisham and Greenwich NHS Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",31.0,50.0,,1876.0,25.33334,1672.68575,0.01652452025586354
202311,RJ6,Croydon Health Services NHS Trust,Y56,London,QWE,Nurses & health visitors,24.0,16.0,,1368.0,22.21333,1290.66533,0.017543859649122806
202311,RJ6,Croydon Health Services NHS Trust,Y56,London,QWE,"Support to doctors, nurses & midwives",17.0,18.0,,1193.0,13.70666,1097.16227,0.014249790444258172
202311,RJ7,St George's University Hospitals NHS Foundation Trust,Y56,London,QWE,Nurses & health visitors,33.0,53.0,,2764.0,30.65332,2645.87657,0.011939218523878437
202311,RJ7,St George's University Hospitals NHS Foundation Trust,Y56,London,QWE,"Support to doctors, nurses & midwives",18.0,48.0,,1765.0,16.93333,1670.19259,0.010198300283286119
202311,RJ8,Cornwall Partnership NHS Foundation Trust,Y58,South West,QT6,Nurses & health visitors,15.0,19.0,,1474.0,13.12,1264.92377,0.0101763907734057
202311,RJ8,Cornwall Partnership NHS Foundation Trust,Y58,South West,QT6,"Support to doctors, nurses & midwives",28.0,45.0,,1524.0,23.40667,1315.00363,0.01837270341207349
202311,RJC,South Warwickshire University NHS Foundation Trust,Y60,Midlands,QWU,Nurses & health visitors,8.0,23.0,,1699.0,7.52,1458.37135,0.004708652148322542
202311,RJC,South Warwickshire University NHS Foundation Trust,Y60,Midlands,QWU,"Support to doctors, nurses & midwives",19.0,41.0,,1667.0,15.57333,1413.43657,0.011397720455908818
202311,RJE,University Hospitals of North Midlands NHS Trust,Y60,Midlands,QNC,Nurses & health visitors,24.0,28.0,,3410.0,21.53333,3041.24958,0.007038123167155425
202311,RJE,University Hospitals of North Midlands NHS Trust,Y60,Midlands,QNC,"Support to doctors, nurses & midwives",30.0,62.0,,3222.0,24.00666,2759.90701,0.00931098696461825
202311,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Y63,North East and Yorkshire,QOQ,Nurses & health visitors,8.0,18.0,,1889.0,5.98667,1630.40793,0.004235044997353097
202311,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Y63,North East and Yorkshire,QOQ,"Support to doctors, nurses & midwives",14.0,57.0,,2144.0,10.08,1736.35748,0.0065298507462686565
202311,RJN,East Cheshire NHS Trust,Y62,North West,QYG,Nurses & health visitors,10.0,10.0,,767.0,8.6,663.86007,0.01303780964797914
202311,RJN,East Cheshire NHS Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",14.0,14.0,,765.0,12.09333,609.85369,0.018300653594771243
202311,RJR,Countess of Chester Hospital NHS Foundation Trust,Y62,North West,QYG,Nurses & health visitors,16.0,6.0,,1351.0,15.00667,1244.74671,0.011843079200592153
202311,RJR,Countess of Chester Hospital NHS Foundation Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",19.0,27.0,,1418.0,15.91066,1209.7554,0.013399153737658674
202311,RJZ,King's College Hospital NHS Foundation Trust,Y56,London,QKK,Nurses & health visitors,59.0,54.0,,4720.0,51.912,4526.93033,0.0125
202311,RJZ,King's College Hospital NHS Foundation Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",49.0,28.0,,3233.0,42.06667,2973.78756,0.015156201670275286
202311,RK5,Sherwood Forest Hospitals NHS Foundation Trust,Y60,Midlands,QT1,Nurses & health visitors,6.0,20.0,,1596.0,3.50666,1388.81362,0.0037593984962406013
202311,RK5,Sherwood Forest Hospitals NHS Foundation Trust,Y60,Midlands,QT1,"Support to doctors, nurses & midwives",16.0,41.0,,1853.0,12.93333,1495.98701,0.008634646519158122
202311,RK9,University Hospitals Plymouth NHS Trust,Y58,South West,QJK,Nurses & health visitors,20.0,62.0,,2779.0,17.34666,2480.65213,0.007196833393306945
202311,RK9,University Hospitals Plymouth NHS Trust,Y58,South West,QJK,"Support to doctors, nurses & midwives",25.0,58.0,,2706.0,20.87971,2381.67951,0.009238728750923873
202311,RKB,University Hospitals Coventry and Warwickshire NHS Trust,Y60,Midlands,QWU,Nurses & health visitors,21.0,23.0,,2948.0,17.17999,2599.60174,0.007123473541383989
202311,RKB,University Hospitals Coventry and Warwickshire NHS Trust,Y60,Midlands,QWU,"Support to doctors, nurses & midwives",27.0,32.0,,2308.0,21.37999,1971.62866,0.01169844020797227
202311,RKE,Whittington Health NHS Trust,Y56,London,QMJ,Nurses & health visitors,15.0,19.0,,1176.0,13.93667,1092.99797,0.012755102040816327
202311,RKE,Whittington Health NHS Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",13.0,28.0,,920.0,11.81333,851.18398,0.014130434782608696
202311,RKL,West London NHS Trust,Y56,London,QRV,Nurses & health visitors,12.0,42.0,,1115.0,11.8,1080.98132,0.010762331838565023
202311,RKL,West London NHS Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",12.0,34.0,,1193.0,11.61333,1137.52718,0.010058675607711651
202311,RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Y60,Midlands,QOC,Nurses & health visitors,4.0,4.0,,361.0,3.64,312.17733,0.0110803324099723
202311,RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Y60,Midlands,QOC,"Support to doctors, nurses & midwives",3.0,11.0,,464.0,2.64,382.8968,0.00646551724137931
202311,RL4,Royal Wolverhampton NHS Trust,Y60,Midlands,QUA,Nurses & health visitors,25.0,34.0,,3098.0,22.20666,2794.8313,0.008069722401549387
202311,RL4,Royal Wolverhampton NHS Trust,Y60,Midlands,QUA,"Support to doctors, nurses & midwives",26.0,37.0,,2866.0,19.07758,2454.6533,0.009071877180739707
202311,RLQ,Wye Valley NHS Trust,Y60,Midlands,QGH,Nurses & health visitors,8.0,6.0,,1088.0,6.88,947.64283,0.007352941176470588
202311,RLQ,Wye Valley NHS Trust,Y60,Midlands,QGH,"Support to doctors, nurses & midwives",14.0,24.0,,1030.0,10.48,852.76515,0.013592233009708738
202311,RLT,George Eliot Hospital NHS Trust,Y60,Midlands,QWU,Nurses & health visitors,5.0,7.0,,767.0,3.14666,667.13648,0.00651890482398957
202311,RLT,George Eliot Hospital NHS Trust,Y60,Midlands,QWU,"Support to doctors, nurses & midwives",8.0,30.0,,769.0,6.01334,648.77202,0.010403120936280884
202311,RLY,North Staffordshire Combined Healthcare NHS Trust,Y60,Midlands,QNC,Nurses & health visitors,15.0,3.0,,549.0,12.2,489.68293,0.0273224043715847
202311,RLY,North Staffordshire Combined Healthcare NHS Trust,Y60,Midlands,QNC,"Support to doctors, nurses & midwives",2.0,9.0,,487.0,1.4,441.06692,0.004106776180698152
202311,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Y61,East of England,QMM,Nurses & health visitors,18.0,107.0,,2659.0,15.68,2357.09564,0.006769462203836028
202311,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Y61,East of England,QMM,"Support to doctors, nurses & midwives",34.0,54.0,,2444.0,28.82666,2035.41007,0.013911620294599018
202311,RM3,Northern Care Alliance NHS Foundation Trust,Y62,North West,QOP,Nurses & health visitors,34.0,59.0,,5774.0,31.29333,5243.26027,0.005888465535157603
202311,RM3,Northern Care Alliance NHS Foundation Trust,Y62,North West,QOP,"Support to doctors, nurses & midwives",48.0,91.0,,6011.0,41.74668,5226.70898,0.007985360173016137
202311,RMC,Bolton NHS Foundation Trust,Y62,North West,QOP,Nurses & health visitors,16.0,15.0,,2036.0,13.05332,1788.49261,0.007858546168958742
202311,RMC,Bolton NHS Foundation Trust,Y62,North West,QOP,"Support to doctors, nurses & midwives",13.0,14.0,,1831.0,10.47999,1556.14652,0.0070999453850355
202311,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Y62,North West,QOP,Nurses & health visitors,10.0,32.0,,1245.0,9.64,1115.00505,0.008032128514056224
202311,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Y62,North West,QOP,"Support to doctors, nurses & midwives",11.0,20.0,,1385.0,8.89334,1162.78633,0.007942238267148015
202311,RMY,Norfolk and Suffolk NHS Foundation Trust,Y61,East of England,QMM,Nurses & health visitors,10.0,12.0,,1354.0,7.66666,1233.34405,0.007385524372230428
202311,RMY,Norfolk and Suffolk NHS Foundation Trust,Y61,East of England,QMM,"Support to doctors, nurses & midwives",13.0,19.0,,1228.0,10.06667,1106.71345,0.010586319218241042
202311,RN3,Great Western Hospitals NHS Foundation Trust,Y58,South West,QOX,Nurses & health visitors,15.0,18.0,,1741.0,11.64533,1536.2381,0.00861573808156232
202311,RN3,Great Western Hospitals NHS Foundation Trust,Y58,South West,QOX,"Support to doctors, nurses & midwives",19.0,35.0,,1609.0,16.13334,1372.3105,0.011808576755748913
202311,RN5,Hampshire Hospitals NHS Foundation Trust,Y59,South East,QRL,Nurses & health visitors,17.0,17.0,,2192.0,14.22001,1988.16072,0.007755474452554745
202311,RN5,Hampshire Hospitals NHS Foundation Trust,Y59,South East,QRL,"Support to doctors, nurses & midwives",28.0,39.0,,1828.0,25.52667,1564.24606,0.015317286652078774
202311,RN7,Dartford and Gravesham NHS Trust,Y59,South East,QKS,Nurses & health visitors,9.0,11.0,,1357.0,8.30667,1237.8878,0.006632277081798084
202311,RN7,Dartford and Gravesham NHS Trust,Y59,South East,QKS,"Support to doctors, nurses & midwives",16.0,35.0,,1079.0,12.66666,913.75151,0.014828544949026877
202311,RNA,Dudley Group NHS Foundation Trust,Y60,Midlands,QUA,Nurses & health visitors,21.0,11.0,,1909.0,16.76,1707.87684,0.011000523834468309
202311,RNA,Dudley Group NHS Foundation Trust,Y60,Midlands,QUA,"Support to doctors, nurses & midwives",30.0,23.0,,1675.0,22.80001,1444.39659,0.01791044776119403
202311,RNK,Tavistock and Portman NHS Foundation Trust,Y56,London,QMJ,Nurses & health visitors,1.0,,,21.0,1.0,19.16,0.047619047619047616
202311,RNK,Tavistock and Portman NHS Foundation Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",2.0,,,96.0,2.0,89.13333,0.020833333333333332
202311,RNN,North Cumbria Integrated Care NHS Foundation Trust,Y63,North East and Yorkshire,QHM,Nurses & health visitors,13.0,10.0,,2142.0,10.57334,1875.58575,0.006069094304388422
202311,RNN,North Cumbria Integrated Care NHS Foundation Trust,Y63,North East and Yorkshire,QHM,"Support to doctors, nurses & midwives",23.0,44.0,,1987.0,17.83333,1646.73124,0.011575239053850024
202311,RNQ,Kettering General Hospital NHS Foundation Trust,Y60,Midlands,QPM,Nurses & health visitors,9.0,10.0,,1356.0,8.33333,1232.03992,0.00663716814159292
202311,RNQ,Kettering General Hospital NHS Foundation Trust,Y60,Midlands,QPM,"Support to doctors, nurses & midwives",24.0,19.0,,1442.0,19.30667,1256.33815,0.016643550624133148
202311,RNS,Northampton General Hospital NHS Trust,Y60,Midlands,QPM,Nurses & health visitors,13.0,12.0,,1632.0,10.90666,1470.87534,0.007965686274509803
202311,RNS,Northampton General Hospital NHS Trust,Y60,Midlands,QPM,"Support to doctors, nurses & midwives",20.0,50.0,,1480.0,16.97332,1287.36216,0.013513513513513514
202311,RNU,Oxford Health NHS Foundation Trust,Y59,South East,QU9,Nurses & health visitors,15.0,22.0,,1693.0,13.6,1487.68307,0.008860011813349085
202311,RNU,Oxford Health NHS Foundation Trust,Y59,South East,QU9,"Support to doctors, nurses & midwives",22.0,31.0,,1724.0,18.40667,1500.40325,0.012761020881670533
202311,RNZ,Salisbury NHS Foundation Trust,Y58,South West,QOX,Nurses & health visitors,11.0,12.0,,1106.0,9.99333,982.96982,0.009945750452079566
202311,RNZ,Salisbury NHS Foundation Trust,Y58,South West,QOX,"Support to doctors, nurses & midwives",16.0,49.0,,1059.0,11.57334,881.86547,0.015108593012275733
202311,RP1,Northamptonshire Healthcare NHS Foundation Trust,Y60,Midlands,QPM,Nurses & health visitors,11.0,18.0,,1519.0,9.8,1365.18451,0.007241606319947334
202311,RP1,Northamptonshire Healthcare NHS Foundation Trust,Y60,Midlands,QPM,"Support to doctors, nurses & midwives",11.0,19.0,,1299.0,9.3,1131.25768,0.008468052347959968
202311,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,Y56,London,QMJ,Nurses & health visitors,19.0,15.0,,1682.0,17.872,1541.66928,0.011296076099881093
202311,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",19.0,15.0,,855.0,16.76,813.55042,0.022222222222222223
202311,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,Nurses & health visitors,18.0,18.0,,1824.0,14.66667,1594.84644,0.009868421052631578
202311,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,"Support to doctors, nurses & midwives",21.0,31.0,,1605.0,17.96,1311.53367,0.013084112149532711
202311,RP6,Moorfields Eye Hospital NHS Foundation Trust,Y56,London,QMJ,Nurses & health visitors,8.0,6.0,,482.0,7.08,444.86773,0.016597510373443983
202311,RP6,Moorfields Eye Hospital NHS Foundation Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",9.0,12.0,,629.0,8.0,589.21787,0.014308426073131956
202311,RP7,Lincolnshire Partnership NHS Foundation Trust,Y60,Midlands,QJM,Nurses & health visitors,8.0,6.0,,629.0,7.32,584.79335,0.012718600953895072
202311,RP7,Lincolnshire Partnership NHS Foundation Trust,Y60,Midlands,QJM,"Support to doctors, nurses & midwives",11.0,23.0,,800.0,8.14666,713.8565,0.01375
202311,RPA,Medway NHS Foundation Trust,Y59,South East,QKS,Nurses & health visitors,18.0,17.0,,1408.0,16.69333,1314.07383,0.01278409090909091
202311,RPA,Medway NHS Foundation Trust,Y59,South East,QKS,"Support to doctors, nurses & midwives",27.0,39.0,,1357.0,21.04,1177.71384,0.01989683124539425
202311,RPC,Queen Victoria Hospital NHS Foundation Trust,Y59,South East,QNX,Nurses & health visitors,1.0,4.0,,233.0,1.0,192.01362,0.004291845493562232
202311,RPC,Queen Victoria Hospital NHS Foundation Trust,Y59,South East,QNX,"Support to doctors, nurses & midwives",4.0,5.0,,301.0,1.85334,250.05298,0.013289036544850499
202311,RPG,Oxleas NHS Foundation Trust,Y56,London,QKK,Nurses & health visitors,15.0,26.0,,1333.0,14.6,1240.75454,0.011252813203300824
202311,RPG,Oxleas NHS Foundation Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",10.0,16.0,,1058.0,8.53333,938.6899,0.00945179584120983
202311,RPY,Royal Marsden NHS Foundation Trust,Y56,London,QRV,Nurses & health visitors,10.0,19.0,,1256.0,9.44,1160.71387,0.007961783439490446
202311,RPY,Royal Marsden NHS Foundation Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",13.0,14.0,,876.0,11.08,808.5329,0.014840182648401826
202311,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Y60,Midlands,QHL,Nurses & health visitors,18.0,21.0,,1832.0,15.01334,1611.3498,0.009825327510917031
202311,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Y60,Midlands,QHL,"Support to doctors, nurses & midwives",9.0,61.0,,1415.0,7.34666,1246.56499,0.0063604240282685515
202311,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Y56,London,QRV,Nurses & health visitors,23.0,42.0,,2238.0,21.08666,2113.63466,0.010277033065236819
202311,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",19.0,38.0,,1378.0,17.51333,1288.52529,0.013788098693759071
202311,RQW,Princess Alexandra Hospital NHS Trust,Y61,East of England,QM7,Nurses & health visitors,11.0,3.0,,1061.0,10.72,1002.43463,0.010367577756833177
202311,RQW,Princess Alexandra Hospital NHS Trust,Y61,East of England,QM7,"Support to doctors, nurses & midwives",13.0,24.0,,963.0,11.58666,852.99703,0.013499480789200415
202311,RQX,Homerton Healthcare NHS Foundation Trust,Y56,London,QMF,Nurses & health visitors,5.0,27.0,,1186.0,4.41333,1109.83161,0.0042158516020236085
202311,RQX,Homerton Healthcare NHS Foundation Trust,Y56,London,QMF,"Support to doctors, nurses & midwives",12.0,21.0,,786.0,10.11333,709.65998,0.015267175572519083
